DateKey,RegionID,ProductID,RevenueTarget,ProfitTarget
20230820,131,P0133,461596,584508
20231118,66,P0104,4338568,31084
20230115,6,P0488,3225595,966550
20250901,61,P0003,4980008,932697
20251008,106,P0467,1623428,921291
20250415,64,P0307,96902,761918
20240308,130,P0350,1622370,453001
20220409,88,P0065,2485480,736337
20220406,96,P0196,73062,488426
20250908,27,P0091,4365755,279805
20240628,97,P0044,3092156,326315
20220803,12,P0231,2488236,815272
20250703,83,P0247,3124921,988266
20230128,44,P0431,4962951,929630
20230927,70,P0386,768615,70211
20220814,34,P0312,2532768,128845
20220929,67,P0077,1089069,532582
20231012,132,P0289,3204968,819540
20240404,90,P0441,4296272,996280
20220118,57,P0228,1491424,169373
20240214,109,P0485,2584043,266394
20251116,15,P0319,3062948,405662
20230330,10,P0262,1127501,605764
20230301,6,P0215,3457929,874343
20251212,107,P0206,222273,101771
20250610,73,P0002,2193342,109300
20221120,111,P0466,3347802,291426
20241205,149,P0145,4302475,214423
20240712,137,P0261,1556602,428835
20230325,115,P0085,2950652,879351
20250122,56,P0493,1702660,467591
20221101,105,P0459,1025387,956521
20240123,19,P0326,3392887,375941
20221206,132,P0314,3671836,963720
20240414,113,P0147,4067620,258462
20230615,138,P0311,2298042,403801
20250915,35,P0478,2975917,689476
20251013,36,P0047,4888643,376312
20240913,25,P0388,884997,859688
20230329,105,P0351,4460971,531930
20230422,83,P0323,4632905,575694
20230630,103,P0330,4070604,484731
20230302,41,P0253,1444845,659338
20250920,36,P0047,2980343,824699
20230707,131,P0062,3217012,833285
20240222,87,P0363,416073,770218
20240530,127,P0252,2575085,812257
20251104,9,P0389,782075,517039
20220319,39,P0196,3621158,539667
20231104,112,P0027,497306,848620
20240223,2,P0279,2767607,447510
20250127,128,P0444,1056426,157723
20220207,118,P0136,4462442,264293
20220909,111,P0485,1800293,265607
20240402,22,P0076,1481909,546152
20240526,121,P0411,2773710,259234
20221009,74,P0164,4860253,754777
20220405,16,P0390,417166,307665
20230407,38,P0373,3313924,228558
20230107,34,P0319,3092203,736112
20221213,117,P0493,3576238,570644
20231002,55,P0105,2334577,987382
20231203,112,P0480,132276,440012
20250128,32,P0219,4868569,49592
20251118,29,P0054,2680104,847524
20230306,33,P0109,853703,590083
20220226,51,P0316,279364,836569
20251006,127,P0386,801560,599021
20230527,102,P0031,2257099,792579
20240617,24,P0202,4800575,937848
20230712,3,P0063,1507584,383557
20240817,115,P0002,2282579,144114
20250307,121,P0319,3573259,317016
20230819,37,P0481,3998150,865968
20250322,24,P0276,1824137,311549
20230416,15,P0364,2848192,315777
20240504,94,P0480,1029114,915636
20250108,7,P0259,505474,539759
20250616,145,P0488,1439311,556677
20230501,116,P0288,213973,334982
20230127,14,P0041,4756773,610282
20220712,140,P0477,4856533,492011
20250509,34,P0039,2576909,510145
20220820,21,P0391,2459734,509899
20240928,96,P0240,1537047,149184
20230113,42,P0225,567167,136060
20251019,25,P0286,1791968,299325
20221109,137,P0395,2463869,188135
20250612,40,P0279,3587034,348926
20250630,117,P0198,2579160,948449
20230428,126,P0020,2975031,122987
20241119,46,P0191,4826951,293305
20250414,144,P0269,3993862,874283
20240516,33,P0054,2037330,700266
20240226,62,P0350,113905,143475
20250226,92,P0131,4829783,912856
20250816,35,P0065,4796810,250477
20250823,137,P0181,4249950,399342
20220321,145,P0326,1045273,926632
20220523,71,P0200,3317301,350143
20251109,41,P0431,3553611,692452
20220815,58,P0204,1708932,292244
20221213,28,P0271,559099,331681
20240111,88,P0349,129055,821528
20221028,111,P0399,4949693,815581
20251110,107,P0110,4325806,300885
20230507,109,P0462,4303643,807464
20250914,42,P0041,2932808,588294
20240313,114,P0161,4029524,873490
20240524,10,P0273,2423874,327859
20251008,116,P0042,1138956,261427
20221015,134,P0105,4678660,981971
20220805,14,P0106,3260006,225530
20251105,54,P0449,1657091,702081
20250620,43,P0383,189985,767116
20250323,118,P0484,4780884,850993
20231201,65,P0180,4312541,206055
20230218,8,P0425,4163567,955234
20220517,57,P0472,4564674,720175
20230412,114,P0223,3348471,75632
20240831,7,P0252,2187517,485609
20230801,140,P0402,3523976,645965
20240330,15,P0155,293886,230434
20250919,6,P0245,3589684,246728
20240903,13,P0438,471351,728084
20230312,63,P0471,238524,364592
20230617,146,P0372,3069790,337886
20231217,87,P0102,4563834,850345
20220825,13,P0346,4218515,939342
20220422,73,P0067,2667387,207118
20220311,38,P0298,1018440,703368
20230731,143,P0184,3723782,314134
20250314,36,P0119,293322,576516
20231215,103,P0301,1418453,262567
20230311,118,P0419,4987391,287306
20250115,22,P0281,3616900,931452
20240306,33,P0101,2177891,605334
20241208,80,P0286,1662382,310961
20251102,63,P0238,3925948,186743
20251111,125,P0493,2135275,976743
20220616,91,P0275,3244078,897360
20230726,32,P0142,615762,744179
20240425,125,P0289,612989,148410
20231222,95,P0366,237230,986538
20221106,104,P0169,4567130,560242
20240801,99,P0255,3089269,461020
20231126,102,P0150,1587896,985789
20220503,57,P0491,3368610,814777
20220215,147,P0419,440861,943786
20230904,9,P0488,4880153,925467
20220221,51,P0333,4983521,492014
20240117,34,P0285,3168357,448995
20250828,62,P0377,960869,722415
20230110,32,P0379,698349,634730
20220317,33,P0398,755355,897489
20220220,11,P0043,3918183,524421
20250112,36,P0327,1003963,636456
20231217,65,P0221,1099237,821977
20231029,146,P0434,2332649,474219
20240904,54,P0182,810654,93045
20231128,139,P0184,1311952,604842
20230605,24,P0049,986967,230983
20230210,97,P0433,2981638,50403
20240329,103,P0300,308602,68845
20240303,16,P0416,59887,589146
20231020,36,P0305,759111,777582
20250813,12,P0086,1160347,66726
20221104,1,P0256,2709502,350120
20220309,44,P0375,4839142,995094
20230913,122,P0043,1814722,304528
20221004,33,P0086,3486963,283474
20220516,11,P0023,1740892,829080
20240425,125,P0398,2738934,496790
20230606,74,P0424,1290304,570096
20220112,49,P0224,3128714,102689
20241026,100,P0029,3207774,795667
20231006,57,P0264,3093735,384485
20220113,97,P0185,3524443,181771
20240410,47,P0048,4329294,142566
20231030,74,P0281,3710298,98045
20230424,114,P0094,3608092,511743
20250331,23,P0026,2005134,723000
20230724,104,P0494,3385843,248132
20240422,80,P0260,3306942,379221
20231109,8,P0056,1710770,80022
20230112,11,P0035,2693693,32553
20250725,88,P0254,1348814,648478
20220521,72,P0053,2633529,88048
20220724,82,P0497,1797425,628920
20230612,125,P0066,4219151,441050
20240517,120,P0273,3651639,626512
20240123,120,P0305,3157287,150097
20240608,45,P0393,2332770,378988
20241126,86,P0125,3509060,482098
20240318,107,P0084,3725673,700521
20230310,15,P0051,2090179,564842
20240323,36,P0196,2151866,498649
20240824,56,P0059,1838203,300985
20250415,149,P0318,2747910,843594
20230111,74,P0252,2860202,134717
20250601,53,P0335,1716941,203293
20240219,70,P0417,3531325,655914
20220726,146,P0330,2264803,618928
20230620,63,P0137,284536,221888
20230220,63,P0043,3532708,537222
20240503,134,P0093,1574623,559088
20220510,11,P0310,679198,657205
20220528,45,P0274,4976650,160866
20250901,52,P0221,4318243,19938
20250830,38,P0249,1649063,472170
20250612,79,P0280,1693207,773958
20251201,74,P0156,1732482,240499
20240908,21,P0161,3956383,578391
20251105,51,P0196,2185346,71033
20220323,65,P0272,2200358,346942
20251111,22,P0197,2818803,315230
20240116,71,P0165,1831867,802188
20251029,3,P0380,3765767,768393
20221002,92,P0205,3537036,913917
20231227,36,P0004,2754587,622453
20220106,86,P0033,3523306,638651
20240104,44,P0369,2036720,977317
20240327,7,P0307,4630783,52601
20250428,21,P0217,3879149,242870
20240807,99,P0428,3437216,313299
20221020,75,P0061,852022,733483
20240313,129,P0130,1440697,219006
20231225,75,P0191,4706921,658927
20250204,1,P0103,585890,928245
20221119,98,P0164,1406005,639927
20220212,68,P0198,1518459,24489
20230921,63,P0327,336409,189404
20230629,4,P0192,499780,218252
20250924,14,P0369,1341275,921554
20241011,87,P0042,4171361,822149
20250419,8,P0430,4549345,567257
20240612,45,P0235,782989,249017
20241007,148,P0030,1225836,82854
20251022,6,P0302,3464862,121364
20240217,26,P0037,2971313,294934
20230216,67,P0166,4719710,933270
20220311,43,P0333,1492721,428479
20230903,17,P0145,85053,999195
20221022,83,P0266,1087209,307895
20240428,76,P0358,1385335,298651
20220108,147,P0015,3203242,955470
20240727,76,P0135,3859931,696500
20240723,83,P0150,4843211,129565
20250621,1,P0354,643668,532876
20220503,110,P0395,2654603,309227
20240613,141,P0412,1670967,844038
20240326,58,P0030,4393060,863945
20250501,1,P0216,2156520,917127
20251214,144,P0072,1864278,266661
20250617,57,P0391,3874317,858464
20250914,47,P0311,3522083,953666
20240310,22,P0105,3691528,340901
20230518,72,P0343,253666,383184
20230607,127,P0255,596906,825131
20241226,60,P0011,4867118,913232
20220206,13,P0468,2112712,617273
20220701,128,P0130,3788309,657388
20251202,26,P0044,1713488,927219
20240812,33,P0202,3736460,97679
20251108,54,P0307,1803055,994633
20250720,133,P0237,325259,347344
20221225,149,P0123,583821,571412
20230512,44,P0365,1545319,190521
20240814,67,P0105,958852,403089
20230510,119,P0139,4664021,582753
20241203,22,P0331,3367470,623060
20240514,146,P0460,2839097,963441
20240515,33,P0416,2178219,353800
20250518,109,P0318,3269839,671223
20220912,127,P0230,2487268,935082
20230701,69,P0359,3397823,727630
20241218,101,P0330,4194839,986725
20250204,142,P0057,3157708,535891
20241013,43,P0431,1653036,878940
20220126,100,P0231,4838958,318260
20241108,40,P0383,2281901,216092
20231013,120,P0083,907543,567851
20220226,60,P0303,1958353,201702
20230729,49,P0442,4495198,92388
20230416,13,P0298,2021663,732610
20220218,118,P0031,276224,283283
20230118,131,P0433,2295422,50580
20230323,150,P0053,3103360,72295
20250617,97,P0072,2096894,721254
20220908,114,P0250,1828932,607074
20230817,149,P0224,1245879,936751
20230115,44,P0168,4145246,318650
20221121,106,P0074,2120611,37287
20241124,83,P0382,2381565,561601
20220423,42,P0025,1297811,956889
20241216,35,P0494,2132017,328823
20230908,54,P0397,2574481,249181
20231019,119,P0295,3382924,973982
20220625,69,P0154,4589766,274811
20240720,9,P0068,4622881,938850
20240120,150,P0261,4628059,980405
20241224,99,P0290,2511068,651524
20251201,124,P0154,1993429,208530
20250305,32,P0495,2583260,899611
20220518,40,P0089,4686783,360533
20240128,114,P0498,2855274,17597
20220815,66,P0240,3214544,816434
20240608,19,P0275,4829523,526807
20241116,15,P0476,597641,797211
20250611,150,P0081,2599843,439829
20240730,83,P0201,4174016,602579
20240902,34,P0333,821808,983313
20240512,113,P0396,1334124,683355
20240108,19,P0176,4657319,104615
20230102,10,P0335,440750,717958
20220407,127,P0269,2899367,615557
20240720,60,P0147,1022353,561081
20230103,113,P0281,1324021,560931
20250601,5,P0213,353551,594668
20251010,128,P0177,4995937,501015
20250531,125,P0351,553711,778670
20230731,63,P0316,346277,162937
20220326,4,P0093,4665175,858018
20240715,49,P0352,2507707,702727
20250725,67,P0141,123169,270550
20230713,45,P0317,4220043,138631
20230602,96,P0324,3507343,214818
20220619,79,P0121,1903015,231865
20231012,113,P0127,572590,274046
20250109,67,P0116,4875280,790255
20250106,28,P0365,1805492,817463
20240420,125,P0468,3056121,715331
20220514,27,P0276,331312,762808
20230131,143,P0180,1252393,181605
20221107,71,P0074,3102649,465226
20220208,147,P0073,3709967,400546
20231031,92,P0407,1958466,364952
20240617,90,P0424,4903048,49379
20230607,105,P0218,1538657,378053
20220608,67,P0195,4001853,337590
20250720,53,P0320,281225,367739
20220616,36,P0169,1550509,67093
20220712,28,P0378,3335898,241351
20250624,60,P0481,2237313,262319
20220621,127,P0207,945919,835785
20230907,81,P0102,1579557,444935
20240113,29,P0178,2694484,52434
20250927,66,P0179,493176,454195
20240409,109,P0232,129958,681384
20230211,29,P0474,4909090,152644
20230629,30,P0193,3943564,211216
20240926,51,P0216,2181980,846302
20230827,47,P0467,2878504,600426
20251128,136,P0253,4551235,998649
20240407,65,P0498,1205236,11350
20220103,48,P0474,3521223,709500
20230719,26,P0341,4301057,324772
20230418,56,P0261,2119659,12888
20220118,49,P0100,1312005,584141
20240808,77,P0180,1117420,914447
20230214,62,P0329,4949659,626288
20241019,48,P0092,2252569,749862
20240829,86,P0230,896108,855629
20220324,89,P0112,2608561,268584
20250816,125,P0223,4790354,986812
20220920,107,P0004,3061207,342759
20240815,6,P0471,824144,861213
20240618,34,P0356,3230686,251092
20241024,2,P0494,3957247,248472
20240514,115,P0094,4225836,104899
20250801,122,P0233,558715,875523
20230103,104,P0007,4812179,485465
20250515,47,P0106,3744114,126907
20240316,42,P0378,1129069,47395
20230228,108,P0062,4495651,33095
20241212,32,P0098,2817313,278940
20240115,97,P0192,649158,389080
20230522,94,P0119,691270,787824
20240207,103,P0012,2180664,484427
20221230,139,P0474,2372175,567007
20220308,105,P0041,1243154,852359
20220801,30,P0117,1972674,44587
20241003,45,P0109,1977346,844194
20231018,122,P0252,2924814,506774
20220207,66,P0191,2508411,112080
20250701,59,P0389,73319,386045
20220614,38,P0030,1331659,487805
20240629,46,P0488,1985047,710193
20251116,104,P0270,1316359,412033
20250326,143,P0211,816536,612308
20250617,7,P0066,2311277,352449
20250527,103,P0135,2042702,468273
20250701,14,P0458,190833,266250
20250508,47,P0043,4805161,783819
20251016,121,P0433,4525216,403634
20221105,28,P0014,94743,778889
20241009,135,P0289,3506851,136888
20250423,148,P0239,3909029,851494
20231204,90,P0458,2715956,97621
20241126,79,P0233,2223811,249706
20230912,132,P0160,2322247,483836
20240128,117,P0224,3710900,792020
20250605,68,P0180,3856632,772498
20240110,48,P0042,4413021,818673
20231208,76,P0176,3824113,281012
20220812,91,P0387,4459946,54940
20241123,103,P0043,3606748,475484
20221109,59,P0017,100171,36148
20251013,66,P0206,72112,712670
20251126,19,P0089,2907317,587812
20220919,1,P0262,296657,66195
20240907,97,P0137,4716470,765164
20220806,41,P0201,564210,748497
20251027,8,P0061,4968392,601228
20230522,85,P0024,1445727,27603
20250423,109,P0084,321104,424692
20250912,83,P0229,4851107,715133
20250828,45,P0189,125946,899056
20240708,14,P0262,135749,416941
20220728,7,P0168,1625896,85867
20250404,128,P0139,3639315,127431
20241001,7,P0309,3651367,938996
20230503,84,P0313,289332,559847
20250724,30,P0179,1816213,497182
20250902,51,P0096,2721111,491771
20220530,22,P0421,4888108,336824
20221205,30,P0075,4700498,309856
20251116,19,P0153,4619218,403620
20220207,89,P0026,392757,697536
20230803,78,P0464,4478073,21467
20231011,70,P0151,894634,394045
20220626,71,P0283,3988382,72860
20220922,96,P0340,1623136,24608
20250702,82,P0116,1759349,904588
20230116,139,P0448,1417857,146473
20230722,6,P0314,1018213,229009
20251008,10,P0219,1222655,352313
20220718,62,P0274,4958993,392253
20230321,86,P0480,3204620,868152
20221002,5,P0425,3449938,597600
20230731,94,P0027,2926449,579792
20250430,90,P0014,3282388,836721
20250703,116,P0007,1916976,837065
20220513,40,P0262,3938645,64605
20240517,143,P0427,4704804,529472
20230524,82,P0336,1811693,611975
20220131,43,P0455,1679740,946744
20230520,140,P0053,4566147,554152
20251223,61,P0089,4927243,707221
20250524,7,P0402,4997055,163232
20230103,138,P0018,2965561,826125
20230115,58,P0353,466368,581597
20220914,99,P0016,4905044,104204
20240701,30,P0035,4383844,225259
20250219,146,P0130,4181676,472724
20240414,81,P0449,3423612,401186
20221118,96,P0398,4579475,359213
20250915,59,P0346,502982,997228
20220828,109,P0118,3447830,82184
20240629,38,P0472,219961,446265
20221114,133,P0057,1919741,312005
20240903,69,P0017,264492,240451
20220501,110,P0489,413261,869652
20230129,150,P0239,4510982,82609
20240427,117,P0167,3526826,517248
20250903,57,P0144,4354442,905171
20220824,109,P0193,596177,785214
20221204,81,P0222,1691832,335182
20221108,89,P0300,4576814,820248
20250829,65,P0494,2193712,872375
20240922,65,P0292,4799176,333288
20221111,146,P0038,960985,364855
20230816,116,P0004,4887055,681170
20220328,52,P0421,4479445,511578
20250812,68,P0197,3180144,798437
20220109,128,P0116,3769254,600260
20230829,56,P0144,3684537,661872
20250708,26,P0099,4877092,386477
20220113,149,P0110,1668248,459478
20231204,142,P0127,574912,63770
20230624,45,P0411,4811586,283588
20221218,22,P0156,2238678,691079
20230226,19,P0279,1918066,755818
20250525,59,P0125,2676441,578374
20250330,145,P0303,967080,186652
20250130,36,P0235,508620,546227
20230429,147,P0233,1962763,918198
20240118,129,P0417,3108205,991117
20240523,128,P0285,1001765,290943
20240420,86,P0336,1961595,644389
20240104,121,P0254,2468140,285022
20231030,67,P0382,353453,532872
20230305,47,P0352,1630390,807204
20220319,42,P0390,206865,11167
20250808,139,P0427,651041,552290
20250311,131,P0009,3333439,847997
20230519,75,P0064,4215792,652698
20220320,34,P0272,2779468,889457
20231210,74,P0123,1727757,839453
20241022,8,P0163,4150252,432423
20250404,36,P0278,1837036,232109
20241222,104,P0150,423759,800560
20230916,108,P0111,3053452,110365
20230419,124,P0472,3371291,591716
20251120,40,P0290,415246,763746
20250624,79,P0081,4331638,501485
20230315,21,P0160,419297,561979
20220401,12,P0382,3591313,242330
20250723,123,P0402,2420449,431971
20250507,62,P0039,1060822,44782
20231124,14,P0093,3804293,560089
20221020,62,P0400,4422870,27517
20250926,146,P0458,224539,627419
20251013,130,P0422,1028575,894599
20220926,86,P0138,91989,365196
20230829,124,P0106,2609936,653644
20240710,25,P0348,4148768,136083
20240512,72,P0403,2066002,143237
20220410,117,P0371,3080916,692209
20220922,124,P0197,3573476,109696
20230629,134,P0087,3460935,623882
20251030,135,P0141,1363570,35761
20231130,113,P0387,1033127,767889
20240927,24,P0393,3823960,494090
20250623,65,P0267,445917,242983
20230615,86,P0384,3062201,697841
20250331,61,P0133,4112138,938009
20220528,101,P0477,4420963,318161
20221030,57,P0039,3695774,824660
20220107,65,P0379,3072756,932532
20250616,133,P0243,4989260,788847
20240323,132,P0240,3112774,575352
20230906,5,P0453,1580615,117579
20230212,40,P0041,1663063,282286
20250317,41,P0166,3725195,970008
20251122,117,P0408,4218782,626998
20230622,104,P0242,250215,284925
20220526,30,P0361,3714195,80593
20231020,44,P0483,1702201,436799
20240219,49,P0064,280176,584457
20250707,16,P0148,2895827,516945
20250329,96,P0389,642485,146201
20220917,92,P0308,2161778,224389
20220531,91,P0289,4393449,264247
20250704,110,P0279,3716467,365540
20250724,84,P0469,1070779,503708
20250309,94,P0103,4194746,872623
20240628,103,P0162,1695964,894723
20251105,38,P0023,1908494,642541
20240101,68,P0265,3335526,423355
20240117,57,P0373,668980,22626
20240302,130,P0151,4136945,507633
20240124,126,P0466,2215052,751618
20240427,127,P0185,2374048,636298
20220317,93,P0081,4694166,965459
20220725,63,P0277,2396078,962080
20220327,89,P0092,4443898,945856
20240110,130,P0237,3623579,504219
20241021,63,P0238,1875730,882023
20220610,134,P0365,2203450,359145
20240226,11,P0047,4983330,215724
20220206,6,P0253,4426701,768712
20240930,141,P0478,3329877,284124
20250405,148,P0034,1198364,488551
20220427,78,P0330,4843570,789926
20230909,27,P0042,2551726,198371
20230807,129,P0195,2711535,484186
20220210,58,P0348,4573752,257597
20230401,5,P0326,2896484,124549
20220414,33,P0168,261469,183644
20220806,73,P0437,1761038,676248
20230804,95,P0032,1232848,144498
20220823,78,P0211,2374915,743086
20220506,88,P0349,2656930,724069
20240228,39,P0055,473604,362204
20220515,93,P0377,715371,816653
20231122,65,P0257,4651025,401804
20240302,98,P0355,4212839,747810
20240607,39,P0412,862914,359358
20230112,41,P0355,3010883,79748
20251125,145,P0411,1796951,474705
20250322,62,P0301,64562,442901
20250526,140,P0374,4157007,178007
20220528,20,P0013,219279,766978
20230804,90,P0303,4855472,706017
20250502,75,P0249,682853,957630
20250823,131,P0183,3549660,28538
20231229,25,P0426,3567000,143855
20240706,108,P0205,700284,216942
20240920,114,P0077,3337294,714978
20250107,23,P0061,641127,70387
20251017,70,P0117,2055469,26220
20250408,64,P0343,3881446,745690
20240828,78,P0382,1947498,929549
20251216,55,P0409,2776366,742668
20220823,61,P0156,4143412,436245
20241021,22,P0118,4121219,150592
20240806,17,P0086,3418194,809634
20231004,1,P0293,3667893,253729
20230216,63,P0382,2681168,747646
20220517,53,P0358,2935131,184425
20241025,72,P0284,3994789,26596
20250724,73,P0183,924285,947152
20231123,142,P0443,3454961,645981
20220315,134,P0421,2837640,515433
20220419,140,P0048,4300879,347433
20220316,137,P0168,3240609,463115
20250404,52,P0042,1713510,820368
20230501,64,P0410,3752914,367529
20230420,60,P0021,3920708,416799
20231003,114,P0401,1568098,553604
20241128,150,P0428,4840826,271376
20230715,44,P0329,3653608,46259
20220205,60,P0486,3407432,217534
20250701,35,P0172,4169440,402220
20241117,67,P0284,2360728,542974
20251115,47,P0144,1810236,717422
20221106,10,P0492,3190140,690169
20241122,116,P0017,2081858,737885
20230822,83,P0306,4616111,136611
20250414,91,P0228,1580706,497546
20220826,33,P0045,2111661,70528
20250601,143,P0146,2034729,651208
20250106,54,P0213,4986359,174771
20250809,119,P0061,1583664,241837
20251109,113,P0053,2207333,372281
20221017,41,P0016,4451413,176754
20230806,35,P0283,91148,838058
20250607,54,P0195,1857915,202279
20250914,143,P0038,2068806,601303
20230820,111,P0345,1084699,487075
20220129,53,P0217,3612871,659244
20221212,30,P0047,2865619,157193
20230304,36,P0255,135695,14413
20221105,128,P0293,1486975,542155
20230305,8,P0271,2054865,197114
20230925,3,P0479,1620757,221968
20221122,140,P0420,1125934,204876
20251023,117,P0384,2132662,539267
20250806,38,P0283,3880225,518457
20250829,23,P0481,2251551,841013
20220416,20,P0147,2443961,323733
20250731,129,P0014,3087282,743455
20240318,7,P0252,2024898,924606
20240717,137,P0060,4927008,548773
20241106,138,P0271,2789264,871149
20230119,76,P0076,3670245,818476
20250421,58,P0095,228507,591012
20220813,116,P0245,2870087,717330
20240209,138,P0160,3905156,704091
20240605,27,P0186,1443200,374996
20240402,78,P0126,4213368,414161
20250817,17,P0468,803332,951206
20240615,2,P0068,1810173,357917
20251119,126,P0129,1525863,722928
20220429,65,P0371,4567694,58056
20240627,79,P0476,3251084,410656
20220812,32,P0141,165167,861273
20240220,5,P0192,975928,384372
20220909,149,P0328,1152682,888457
20250131,144,P0364,2930237,505410
20230503,71,P0097,2122568,398266
20240222,136,P0197,3467713,33253
20230903,18,P0474,1397231,920270
20220716,121,P0248,1464287,983997
20221219,102,P0018,3283383,196265
20240521,84,P0055,4845149,865319
20230503,133,P0333,3033831,287544
20230507,146,P0115,4008169,278036
20231024,26,P0245,4080745,812079
20221216,87,P0345,1071129,776419
20241202,118,P0156,1291310,862236
20230605,52,P0327,4041587,703538
20220727,43,P0283,3162686,948917
20230902,74,P0301,626772,685366
20241001,41,P0072,2306233,689187
20230329,79,P0201,949656,813482
20230131,5,P0458,954219,23659
20230627,76,P0331,4643604,71537
20240308,115,P0120,2614833,124283
20251106,117,P0199,3120944,277606
20220414,123,P0453,3571901,261014
20240427,106,P0091,1795991,451901
20250730,122,P0420,2032943,28951
20220520,16,P0472,4901351,992734
20231028,54,P0325,4034936,620095
20250214,112,P0451,3480384,974484
20250427,53,P0064,1080181,794988
20220906,3,P0267,2919802,920513
20250711,78,P0254,4599517,138675
20230903,126,P0069,3647425,783018
20240618,109,P0486,1311171,934137
20240624,97,P0045,3315471,992825
20240402,80,P0464,3009349,421635
20231204,74,P0251,4939962,396289
20240428,122,P0400,1977210,692473
20221122,75,P0373,4088966,733670
20220107,59,P0299,3310917,318766
20250822,55,P0174,4065383,897301
20230623,73,P0062,1010062,383217
20230402,98,P0083,3205330,891850
20240807,29,P0426,361760,216655
20220628,88,P0238,3887946,787776
20230709,108,P0174,965565,814450
20240609,85,P0088,3681547,218134
20251117,1,P0259,845366,496401
20240705,101,P0459,3848472,976684
20250303,136,P0373,3755814,395743
20220316,62,P0431,4587768,889134
20250213,116,P0139,1282170,713705
20240329,83,P0109,1975645,522822
20220324,17,P0163,3171419,467331
20250210,97,P0147,4438930,59453
20231216,25,P0100,1797724,727027
20240219,4,P0237,1910370,189603
20230502,4,P0411,3709812,189103
20240604,58,P0028,2730513,857401
20221003,34,P0347,2595415,671468
20240925,131,P0209,3797740,142166
20231216,103,P0438,4255014,593435
20241016,122,P0155,935535,25304
20220905,82,P0094,4561564,310955
20250217,58,P0393,1165652,23799
20231128,85,P0033,1914375,242995
20230509,119,P0372,2785221,371335
20230110,35,P0001,284408,713966
20221001,83,P0160,3601399,988179
20220226,1,P0297,3969527,638657
20231027,147,P0160,4591264,699596
20221127,131,P0048,2844957,426307
20240601,104,P0312,3201660,378153
20220101,14,P0404,3623271,583800
20220817,26,P0107,4808725,666711
20250613,66,P0164,2449680,742464
20250108,111,P0351,1429788,293862
20230622,42,P0331,3351850,580652
20240115,38,P0379,861241,973483
20240104,148,P0120,3365205,905157
20241223,43,P0439,1856252,862418
20240420,62,P0334,3399236,239798
20230809,89,P0322,461738,466241
20240411,71,P0439,1384270,457833
20240711,41,P0336,2374357,174298
20251004,144,P0402,4238216,570774
20241112,118,P0136,2282114,85900
20230105,11,P0137,4029575,369820
20251205,3,P0433,2020644,774219
20240612,33,P0385,74833,273886
20221206,147,P0210,4250262,40260
20240508,2,P0028,3814684,535859
20220107,57,P0493,1126444,616310
20230620,41,P0181,495869,831561
20230625,3,P0157,4784929,454984
20231022,43,P0345,3844923,469742
20230401,92,P0067,1583938,91547
20240326,105,P0231,1447385,495040
20221004,81,P0154,4204059,495035
20250107,146,P0068,3460949,517750
20231203,119,P0386,2032928,588649
20241209,119,P0311,312889,820706
20220415,32,P0480,3862856,884047
20230329,136,P0410,4621054,109798
20231118,67,P0274,2716467,61776
20221107,45,P0296,4022758,546183
20250719,125,P0015,2928782,207508
20240619,86,P0411,3098050,715934
20230227,67,P0105,1410518,363086
20230220,116,P0436,1762251,626984
20220717,63,P0141,4937953,11118
20231006,139,P0465,3082776,163902
20230407,51,P0287,934106,899027
20250402,73,P0339,3378755,566213
20220223,13,P0266,1802188,664427
20230524,35,P0206,1063097,913556
20220602,145,P0121,4072081,848357
20220407,142,P0495,376936,24884
20230110,37,P0167,1547823,405912
20230528,59,P0304,1909643,910948
20230409,10,P0128,3140902,330788
20220901,35,P0498,3497994,845761
20240506,126,P0341,2843012,912890
20240726,148,P0150,1393242,822357
20240516,39,P0256,914161,838978
20220728,148,P0217,865553,196524
20240726,139,P0288,1707941,515987
20241030,103,P0015,4616874,499174
20240507,128,P0017,3646827,331043
20220729,64,P0052,1150084,651528
20230201,91,P0244,3494938,45020
20241112,54,P0205,4521887,913338
20220507,40,P0410,3308162,32785
20220525,16,P0300,1780304,398641
20230115,83,P0152,94270,826405
20250126,85,P0113,909299,940501
20220613,28,P0334,2770700,492434
20250410,118,P0269,2269658,625678
20250921,70,P0264,4966677,929118
20231029,94,P0387,4048537,645301
20251208,111,P0018,4689270,986000
20241113,10,P0281,1080514,677088
20231122,44,P0033,1740223,869774
20230114,110,P0333,249979,968564
20230806,77,P0440,2050508,968135
20230217,146,P0137,584774,820161
20221023,106,P0445,4541849,523078
20250811,88,P0102,998853,221617
20250914,142,P0389,4832661,315286
20230324,142,P0280,1997948,502548
20240203,143,P0497,472458,604743
20220928,22,P0397,4746345,944070
20230805,43,P0473,2669647,594568
20250902,1,P0191,567746,232316
20250927,116,P0221,3228534,559744
20241123,149,P0273,674138,603200
20240805,83,P0125,1065236,558078
20250724,14,P0286,775587,351680
20250209,3,P0487,70540,72145
20250517,26,P0240,1188794,676746
20240207,38,P0252,4197970,810244
20230528,78,P0466,3981502,803015
20230102,93,P0283,352700,335963
20250413,84,P0101,4429136,35604
20250909,100,P0199,2430696,733395
20250504,113,P0499,3264363,466579
20220501,66,P0381,4707532,468445
20231221,144,P0417,4019237,552542
20240601,78,P0468,1615513,357446
20220104,93,P0027,924651,853217
20220105,134,P0270,2697631,397490
20220413,47,P0104,3516848,932596
